#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NW_020844412.1",50573,53139,"+",113666743,"LOC113666743","-","XP_027038334.1",212,"apoptosis regulator R1-like"
"Un","NW_020844412.1",50573,53139,"+",113666743,"LOC113666743","-","XP_027038335.1",212,"apoptosis regulator R1-like"
"Un","NW_020844412.1",55962,66076,"+",113666742,"LOC113666742","-","XP_027038332.1",525,"transmembrane protein 209-like"
"Un","NW_020844414.1",12990,13475,"+",113666746,"LOC113666746","-","XP_027038336.1",161,"LOW QUALITY PROTEIN: myb/SANT-like DNA-binding domain-containing protein 4"
"Un","NW_020844416.1",13045,13992,"-",113666753,"LOC113666753","-","XP_027038341.1",315,"probable G-protein coupled receptor 45"
"Un","NW_020844416.1",17628,22068,"-",113666751,"LOC113666751","-","XP_027038339.1",647,"E3 ubiquitin-protein ligase Topors-like"
"Un","NW_020844416.1",23415,24627,"-",113666750,"LOC113666750","-","XP_027038337.1",171,"E3 ubiquitin-protein ligase RNF8-like"
"Un","NW_020844416.1",27194,27610,"-",113666752,"LOC113666752","-","XP_027038340.1",260,"uncharacterized protein LOC113666752, partial"
"Un","NW_020844418.1",486,4264,"+",113666755,"LOC113666755","-","XP_027038342.1",332,"alcohol dehydrogenase"
"Un","NW_020844418.1",628,4264,"+",113666755,"LOC113666755","-","XP_027038343.1",268,"alcohol dehydrogenase"
"Un","NW_020844418.1",5335,7353,"+",113666766,"LOC113666766","-","XP_027038356.1",380,"LOW QUALITY PROTEIN: UDP-glucuronosyltransferase 2B31-like, partial"
"Un","NW_020844418.1",8523,10495,"-",113666789,"LOC113666789","-","XP_027038384.1",211,"LOW QUALITY PROTEIN: UDP-glucuronosyltransferase 2B20-like"
"Un","NW_020844418.1",11940,18379,"-",113666756,"LOC113666756","-","XP_027038345.1",631,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like isoform X2"
"Un","NW_020844418.1",11940,18379,"-",113666756,"LOC113666756","-","XP_027038344.1",638,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like isoform X1"
"Un","NW_020844418.1",23884,25939,"+",113666790,"LOC113666790","-","XP_027038385.1",195,"uncharacterized protein LOC113666790"
"Un","NW_020843537.1",292037,293704,"-",113670525,"LOC113670525","-","XP_027042484.1",555,"gastrula zinc finger protein XlCGF57.1-like"
"Un","NW_020843537.1",297465,312375,"-",113670515,"LOC113670515","-","XP_027042476.1",781,"aconitate hydratase, mitochondrial-like"
"Un","NW_020843537.1",313509,317255,"-",113670536,"LOC113670536","-","XP_027042496.1",192,"transmembrane protein 220-like"
"Un","NW_020843537.1",313509,317255,"-",113670536,"LOC113670536","-","XP_027042502.1",192,"transmembrane protein 220-like"
"Un","NW_020843537.1",321264,321863,"+",113670716,"LOC113670716","-","XP_027042695.1",199,"uncharacterized protein LOC113670716"
"Un","NW_020843538.1",7,6229,"-",113671071,"LOC113671071","-","XP_027043087.1",575,"ankyrin-3-like, partial"
"Un","NW_020843538.1",11272,18038,"+",113670959,"LOC113670959","-","XP_027042978.1",882,"ankyrin-1-like"
"Un","NW_020843538.1",18810,21466,"-",113670983,"LOC113670983","-","XP_027042997.1",390,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like"
"Un","NW_020843538.1",18810,21466,"-",113670983,"LOC113670983","-","XP_027043002.1",390,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like"
"Un","NW_020843538.1",18810,21466,"-",113670983,"LOC113670983","-","XP_027043009.1",390,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like"
"Un","NW_020843538.1",18810,21466,"-",113670983,"LOC113670983","-","XP_027043012.1",390,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like"
"Un","NW_020843538.1",33468,40510,"+",113671023,"LOC113671023","-","XP_027043031.1",387,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like"
"Un","NW_020843538.1",44048,49396,"+",113671041,"LOC113671041","-","XP_027043054.1",372,"uncharacterized protein LOC113671041"
"Un","NW_020843538.1",51553,53804,"-",113670899,"LOC113670899","-","XP_027042916.1",195,"protein fem-1 homolog B-like"
"Un","NW_020843538.1",55691,57622,"+",113670971,"LOC113670971","-","XP_027042989.1",643,"protein fem-1 homolog B-like"
"Un","NW_020843538.1",60670,61702,"-",113671011,"LOC113671011","-","XP_027043023.1",123,"ubiquinol-cytochrome-c reductase complex assembly factor 2-like"
"Un","NW_020843538.1",61855,69327,"+",113670909,"LOC113670909","-","XP_027042925.1",567,"myotubularin-related protein 9-like"
"Un","NW_020843538.1",72963,78737,"+",113671060,"LOC113671060","-","XP_027043075.1",416,"HCLS1-binding protein 3-like"
"Un","NW_020843538.1",80172,83344,"+",113670940,"LOC113670940","-","XP_027042957.1",275,"zinc finger CCCH domain-containing protein 13-like"
"Un","NW_020843538.1",84317,90954,"-",113670949,"LOC113670949","-","XP_027042968.1",479,"tRNA-splicing endonuclease subunit Sen2-like"
"Un","NW_020843538.1",91158,93092,"+",113670919,"LOC113670919","-","XP_027042936.1",644,"uncharacterized protein LOC113670919"
"Un","NW_020843538.1",95580,101478,"-",113670929,"LOC113670929","-","XP_027042947.1",530,"smoothened homolog"
"Un","NW_020843538.1",102733,110510,"+",113670882,"LOC113670882","-","XP_027042893.1",1096,"AP2-associated protein kinase 1-like"
"Un","NW_020843538.1",112920,118147,"-",113670892,"LOC113670892","-","XP_027042906.1",751,"uncharacterized protein LOC113670892"
"Un","NW_020843538.1",121631,128407,"-",113671052,"LOC113671052","-","XP_027043065.1",748,"basement membrane-specific heparan sulfate proteoglycan core protein-like"
"Un","NW_020843538.1",131777,135651,"-",113671034,"LOC113671034","-","XP_027043042.1",752,"basement membrane-specific heparan sulfate proteoglycan core protein-like"
"Un","NW_020843541.1",3112,6563,"-",113671077,"LOC113671077","-","XP_027043098.1",184,"uncharacterized protein LOC113671077"
"Un","NW_020843541.1",7316,8659,"+",113671113,"LOC113671113","-","XP_027043136.1",149,"uncharacterized protein LOC113671113"
"Un","NW_020843541.1",16410,17785,"+",113671123,"LOC113671123","-","XP_027043147.1",147,"uncharacterized protein LOC113671123"
"Un","NW_020843541.1",18876,22273,"-",113671097,"LOC113671097","-","XP_027043125.1",152,"uncharacterized protein LOC113671097 isoform X2"
"Un","NW_020843541.1",18876,20279,"-",113671097,"LOC113671097","-","XP_027043120.1",152,"uncharacterized protein LOC113671097 isoform X1"
"Un","NW_020843557.1",5399,20387,"+",113671390,"LOC113671390","-","XP_027043369.1",812,"uncharacterized protein LOC113671390"
"Un","NW_020843557.1",27593,35962,"-",113671301,"LOC113671301","-","XP_027043316.1",326,"UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter-like"
"Un","NW_020843557.1",36026,41815,"+",113671221,"LOC113671221","-","XP_027043231.1",339,"transmembrane protein 59-like"
"Un","NW_020843557.1",72881,79049,"-",113671232,"LOC113671232","-","XP_027043239.1",552,"uncharacterized protein LOC113671232"
"Un","NW_020843934.1",163296,164111,"-",113687138,"LOC113687138","-","XP_027060646.1",271,"uncharacterized protein LOC113687138"
"Un","NW_020843934.1",173733,179350,"+",113687140,"LOC113687140","-","XP_027060649.1",520,"major facilitator superfamily domain-containing protein 12-like"
"Un","NW_020843934.1",182423,191707,"+",113687139,"LOC113687139","-","XP_027060647.1",521,"major facilitator superfamily domain-containing protein 12-like isoform X1"
"Un","NW_020843934.1",182423,191707,"+",113687139,"LOC113687139","-","XP_027060648.1",519,"major facilitator superfamily domain-containing protein 12-like isoform X2"
"Un","NW_020843935.1",19509,20447,"-",113687170,"LOC113687170","-","XP_027060678.1",112,"uncharacterized protein LOC113687170, partial"
"Un","NW_020843935.1",25727,35388,"-",113687167,"LOC113687167","-","XP_027060674.1",797,"insulin receptor substrate 1-B-like"
"Un","NW_020843935.1",38572,60681,"-",113687166,"LOC113687166","-","XP_027060673.1",849,"ATP-dependent RNA helicase DDX54-like"
"Un","NW_020843935.1",45762,47453,"+",113687169,"LOC113687169","-","XP_027060677.1",563,"kelch-like protein 2"
"Un","NW_020843935.1",65274,68925,"-",113687168,"LOC113687168","-","XP_027060676.1",788,"dentin sialophosphoprotein-like"
"Un","NW_020843935.1",74312,77065,"+",113687155,"LOC113687155","-","XP_027060663.1",486,"probable NADH dehydrogenase"
"Un","NW_020843935.1",80542,85270,"+",113687156,"LOC113687156","-","XP_027060664.1",1534,"uncharacterized protein LOC113687156"
"Un","NW_020843935.1",87744,90833,"-",113687157,"LOC113687157","-","XP_027060666.1",852,"proline-rich protein 36-like"
"Un","NW_020843935.1",91889,94512,"+",113687171,"LOC113687171","-","XP_027060679.1",670,"elastin-like"
"Un","NW_020843935.1",96429,102587,"+",113687158,"LOC113687158","-","XP_027060667.1",1252,"nascent polypeptide-associated complex subunit alpha, muscle-specific form-like"
"Un","NW_020843935.1",104999,125487,"-",113687162,"LOC113687162","-","XP_027060670.1",1854,"uncharacterized protein LOC113687162"
"Un","NW_020843935.1",125750,135540,"-",113687159,"LOC113687159","-","XP_027060668.1",529,"adhesive plaque matrix protein 2-like"
"Un","NW_020843935.1",138957,145195,"-",113687163,"LOC113687163","-","XP_027060671.1",1399,"uncharacterized protein LOC113687163"
"Un","NW_020843935.1",149149,171329,"-",113687160,"LOC113687160","-","XP_027060669.1",2254,"uncharacterized protein LOC113687160"
"Un","NW_020843935.1",172466,177257,"+",113664114,"LOC113664114","-","XP_027035513.1",402,"delta-like protein B isoform X2"
"Un","NW_020843935.1",172522,177257,"+",113664114,"LOC113664114","-","XP_027035512.1",415,"delta-like protein B isoform X1"
"Un","NW_020843935.1",172522,177120,"+",113664114,"LOC113664114","-","XP_027035514.1",384,"delta-like protein D isoform X3"
"Un","NW_020843935.1",172522,176705,"+",113664114,"LOC113664114","-","XP_027035515.1",333,"delta-like protein D isoform X4"
"Un","NW_020843935.1",172522,176705,"+",113664114,"LOC113664114","-","XP_027035516.1",333,"delta-like protein D isoform X4"
"Un","NW_020843935.1",178207,192678,"+",113664113,"LOC113664113","-","XP_027035510.1",1549,"neurogenic locus notch homolog protein 2-like isoform X1"
"Un","NW_020843935.1",178207,191176,"+",113664113,"LOC113664113","-","XP_027035511.1",1073,"fibropellin-1-like isoform X2"
"Un","NW_020843935.1",196734,201087,"-",113687165,"LOC113687165","-","XP_027060672.1",359,"ficolin-2-like"
"Un","NW_020843936.1",29865,34354,"+",113664116,"LOC113664116","-","XP_027035517.1",321,"cytochrome P450 4V2-like"
"Un","NW_020843936.1",34978,43812,"-",113664119,"LOC113664119","-","XP_027035519.1",326,"cytochrome P450 4V2-like"
"Un","NW_020843936.1",50951,77424,"-",113664120,"LOC113664120","-","XP_027035520.1",258,"fibrillin-2-like, partial"
"Un","NW_020843937.1",2006,2871,"+",113664128,"LOC113664128","-","XP_027035529.1",237,"uncharacterized protein LOC113664128"
"Un","NW_020843937.1",11544,18191,"-",113664122,"LOC113664122","-","XP_027035523.1",289,"uncharacterized protein LOC113664122"
"Un","NW_020843937.1",21719,32539,"+",113664121,"LOC113664121","-","XP_027035521.1",578,"AT-rich interactive domain-containing protein 4B-like isoform X1"
"Un","NW_020843937.1",21719,32539,"+",113664121,"LOC113664121","-","XP_027035522.1",577,"AT-rich interactive domain-containing protein 4B-like isoform X2"
"Un","NW_020843937.1",34913,36772,"+",113664126,"LOC113664126","-","XP_027035526.1",619,"LOW QUALITY PROTEIN: kelch-like protein 28"
"Un","NW_020843937.1",39844,40913,"+",113664123,"LOC113664123","-","XP_027035524.1",111,"uncharacterized protein LOC113664123"
"Un","NW_020843937.1",42404,49533,"+",113664125,"LOC113664125","-","XP_027035525.1",270,"plexin domain-containing protein 2-like"
"Un","NW_020844822.1",229327,231487,"-",113669319,"LOC113669319","-","XP_027041140.1",150,"xanthine dehydrogenase/oxidase-like"
"Un","NW_020844822.1",232446,250544,"-",113669307,"LOC113669307","-","XP_027041123.1",1147,"xanthine dehydrogenase/oxidase-like"
"Un","NW_020844822.1",254317,255456,"-",113669320,"LOC113669320","-","XP_027041141.1",180,"uncharacterized protein LOC113669320"
"Un","NW_020844825.1",76424,77621,"+",113669337,"LOC113669337","-","XP_027041153.1",210,"pathogen-related protein-like"
"Un","NW_020844825.1",81023,82311,"+",113669335,"LOC113669335","-","XP_027041151.1",260,"pathogen-related protein-like"
"Un","NW_020844825.1",83449,85539,"-",113669336,"LOC113669336","-","XP_027041152.1",249,"LOW QUALITY PROTEIN: epididymal secretory glutathione peroxidase-like"
"Un","NW_020844825.1",86409,87266,"-",113669348,"LOC113669348","-","XP_027041164.1",285,"uncharacterized protein LOC113669348"
"Un","NW_020844825.1",90877,95974,"+",113669342,"LOC113669342","-","XP_027041159.1",543,"1-acylglycerol-3-phosphate O-acyltransferase PNPLA3-like"
"Un","NW_020844825.1",97848,102849,"+",113669351,"LOC113669351","-","XP_027041166.1",529,"patatin-like phospholipase domain-containing protein 1"
"Un","NW_020844825.1",105396,117518,"+",113669343,"LOC113669343","-","XP_027041160.1",1078,"DNA polymerase delta catalytic subunit-like"
"Un","NW_020844825.1",118144,119307,"-",113669344,"LOC113669344","-","XP_027041161.1",159,"succinate dehydrogenase assembly factor 2, mitochondrial-like"
"Un","NW_020844825.1",122816,127046,"-",113669329,"LOC113669329","-","XP_027041148.1",181,"ADP-ribosylation factor-like protein 1"
"Un","NW_020844825.1",127516,133302,"+",113669327,"LOC113669327","-","XP_027041146.1",443,"tetratricopeptide repeat protein 5-like"
"Un","NW_020844825.1",134952,138453,"+",113669328,"LOC113669328","-","XP_027041147.1",341,"transcription factor Spi-B-like"
"Un","NW_020844825.1",144422,145533,"+",113669340,"LOC113669340","-","XP_027041157.1",191,"putative glutathione-specific gamma-glutamylcyclotransferase 2"
"Un","NW_020844825.1",148747,154431,"+",113669339,"LOC113669339","-","XP_027041155.1",402,"uncharacterized protein LOC113669339 isoform X1"
"Un","NW_020844825.1",149634,154431,"+",113669339,"LOC113669339","-","XP_027041156.1",325,"uncharacterized protein LOC113669339 isoform X2"
"Un","NW_020844825.1",156915,168198,"+",113669341,"LOC113669341","-","XP_027041158.1",902,"double-stranded RNA-specific adenosine deaminase-like"
"Un","NW_020844825.1",172654,177331,"+",113669346,"LOC113669346","-","XP_027041162.1",580,"potassium voltage-gated channel protein Shaw-like"
"Un","NW_020844825.1",179668,186420,"-",113669347,"LOC113669347","-","XP_027041163.1",298,"calumenin-A-like"
"Un","NW_020844825.1",198312,200096,"-",113669332,"LOC113669332","-","XP_027041149.1",506,"uncharacterized protein LOC113669332"
"Un","NW_020844825.1",265218,269025,"+",113669333,"LOC113669333","-","XP_027041150.1",331,"EGF-like repeat and discoidin I-like domain-containing protein 3, partial"
"Un","NW_020844827.1",7330,11745,"+",113669462,"LOC113669462","-","XP_027041296.1",334,"uncharacterized protein LOC113669462"
"Un","NW_020844827.1",15775,17674,"+",113669390,"LOC113669390","-","XP_027041209.1",406,"mucin-2-like"
"Un","NW_020844827.1",18403,21092,"+",113669425,"LOC113669425","-","XP_027041253.1",717,"uncharacterized protein LOC113669425"
"Un","NW_020844827.1",21682,23559,"+",113669426,"LOC113669426","-","XP_027041254.1",535,"poly"
"Un","NW_020844827.1",24564,29402,"-",113669428,"LOC113669428","-","XP_027041256.1",187,"translation machinery-associated protein 16-like"
"Un","NW_020844827.1",29520,30140,"+",113669427,"LOC113669427","-","XP_027041255.1",206,"mitochondrial import inner membrane translocase subunit Tim29-like"
"Un","NW_020844827.1",32925,34169,"+",113669354,"LOC113669354","-","XP_027041168.1",414,"uncharacterized protein LOC113669354"
"Un","NW_020844827.1",37654,38400,"+",113669352,"LOC113669352","-","XP_027041167.1",248,"uncharacterized protein LOC113669352"
"Un","NW_020844827.1",41415,48115,"+",113669435,"LOC113669435","-","XP_027041265.1",620,"dentin sialophosphoprotein-like"
"Un","NW_020844827.1",50802,61120,"+",113669384,"LOC113669384","-","XP_027041200.1",483,"sorting nexin-17-like"
"Un","NW_020844827.1",65025,69117,"-",113669385,"LOC113669385","-","XP_027041201.1",451,"protein disulfide-isomerase A6-like"
"Un","NW_020844827.1",71235,89893,"+",113669407,"LOC113669407","-","XP_027041228.1",1683,"PHD finger protein 20-like"
"Un","NW_020844827.1",98377,104840,"+",113669408,"LOC113669408","-","XP_027041229.1",230,"interferon regulatory factor 2-like"
"Un","NW_020844418.1",28055,30876,"+",113666759,"LOC113666759","-","XP_027038346.1",233,"uncharacterized protein LOC113666759 isoform X1"
"Un","NW_020844418.1",28055,30876,"+",113666759,"LOC113666759","-","XP_027038347.1",230,"uncharacterized protein LOC113666759 isoform X2"
"Un","NW_020844418.1",32769,39935,"+",113666775,"LOC113666775","-","XP_027038365.1",652,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like"
"Un","NW_020844418.1",43777,44355,"-",113666772,"LOC113666772","-","XP_027038363.1",192,"suppressor of cytokine signaling 3-like"
"Un","NW_020844418.1",51886,59289,"+",113666764,"LOC113666764","-","XP_027038353.1",627,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like isoform X1"
"Un","NW_020844418.1",51976,59289,"+",113666764,"LOC113666764","-","XP_027038354.1",597,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like isoform X2"
"Un","NW_020844418.1",60510,67675,"+",113666791,"LOC113666791","-","XP_027038386.1",592,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like"
"Un","NW_020844418.1",68334,74069,"-",113666765,"LOC113666765","-","XP_027038355.1",302,"syntaxin-17-like"
"Un","NW_020844418.1",75830,81708,"+",113666763,"LOC113666763","-","XP_027038352.1",564,"protein numb homolog"
"Un","NW_020844418.1",86002,99423,"-",113666792,"LOC113666792","-","XP_027038387.1",743,"tetratricopeptide repeat protein 13-like"
"Un","NW_020844418.1",99619,106995,"+",113666805,"LOC113666805","-","XP_027038398.1",254,"intraflagellar transport protein 43 homolog A-like"
"Un","NW_020844418.1",108321,111977,"-",113666804,"LOC113666804","-","XP_027038397.1",1218,"DIS3-like exonuclease 2"
"Un","NW_020844418.1",112398,124335,"+",113666793,"LOC113666793","-","XP_027038388.1",822,"protein phosphatase 1 regulatory subunit 21-like"
